500 250000
278 266 745
105 76 301
180 304 264
230 229 757
438 53 828
393 247 742
90 393 711
15 116 21
276 410 616
75 197 105
300 97 15
2 367 239
358 103 668
47 53 259
154 484 930
202 351 398
495 378 722
444 391 566
496 54 431
106 66 674
453 372 455
361 400 303
463 373 252
18 120 961
178 121 752
459 266 278
329 176 528
125 267 428
114 210 607
275 367 258
423 312 601
40 280 63
232 330 191
412 390 920
249 50 310
81 103 598
197 393 589
284 434 330
255 119 529
423 471 268
210 121 191
465 487 555
379 408 945
160 432 708
330 181 282
183 44 910
353 471 942
192 67 959
479 181 710
203 228 163
244 311 726
245 319 485
126 81 556
344 282 577
441 311 508
373 64 267
397 304 778
44 128 934
151 113 209
381 7 626
487 471 30
165 436 996
245 343 973
9 256 640
384 351 874
273 58 251
446 4 584
334 72 42
38 481 890
421 395 953
355 161 543
421 302 362
212 400 112
98 40 760
144 403 232
375 316 673
341 378 949
391 396 368
466 97 564
496 497 178
379 459 442
409 332 387
106 410 995
214 151 533
71 23 916
236 298 329
471 209 844
163 361 655
331 184 445
136 221 850
336 444 114
408 392 888
431 123 354
305 390 232
28 367 589
58 223 9
128 316 560
288 482 833
234 232 244
330 382 431
286 65 642
18 185 328
212 240 630
260 369 214
220 8 916
365 249 618
70 476 331
115 444 257
126 379 753
404 201 430
366 266 910
241 193 754
335 115 581
102 289 817
47 274 46
444 26 617
44 283 905
336 421 947
12 86 438
8 233 474
435 52 85
240 365 783
156 123 491
23 361 748
421 224 11
239 74 383
323 25 359
45 421 173
35 440 555
401 461 928
270 318 450
302 10 299
192 265 572
477 457 994
390 45 275
190 428 772
22 423 864
409 81 470
490 431 212
212 87 665
177 48 322
492 241 904
403 148 81
256 277 678
171 353 611
397 72 801
209 58 57
82 337 588
361 10 760
245 121 252
301 72 301
467 67 310
314 279 462
247 326 294
110 430 436
25 379 161
0 185 316
339 238 238
442 315 626
457 422 171
342 12 27
184 317 586
167 288 28
156 43 821
8 477 841
478 10 546
70 308 956
11 423 229
62 176 731
23 132 48
428 370 889
42 34 506
409 349 729
15 432 580
215 1 171
204 347 919
442 293 507
53 140 485
115 212 461
342 421 930
478 210 223
369 34 207
241 225 497
175 74 186
255 210 918
448 230 823
34 156 978
118 473 161
23 322 772
5 129 470
457 258 998
350 159 703
157 165 8
493 326 967
318 408 739
419 42 373
465 424 900
375 204 987
415 49 903
196 280 779
357 427 201
164 356 670
100 292 615
310 50 265
429 84 915
395 136 124
340 494 344
455 381 331
46 385 449
180 225 913
467 435 21
182 161 6
277 268 214
476 52 212
396 370 320
365 393 656
455 391 498
131 385 434
180 201 921
144 405 502
26 279 574
90 172 404
50 373 271
50 271 659
14 226 516
239 484 743
419 427 858
183 338 430
19 355 674
305 420 66
365 77 199
127 63 497
397 432 344
230 19 873
20 194 619
374 171 344
331 46 270
72 239 526
360 431 6
446 54 403
233 401 47
179 204 538
191 194 852
227 468 796
197 37 367
423 420 460
426 425 265
471 59 416
113 171 712
13 407 54
277 62 967
207 484 494
262 150 54
340 354 260
144 320 242
313 148 415
303 415 354
235 137 775
395 487 987
7 106 308
433 213 943
22 396 175
258 423 679
107 280 84
17 175 995
52 348 643
476 138 189
347 244 595
29 112 641
406 475 429
81 438 779
237 453 792
86 311 969
476 253 125
470 272 970
308 320 517
187 347 988
82 248 114
331 317 628
332 414 60
44 431 685
406 379 117
229 489 234
349 335 872
173 23 439
109 46 779
224 378 932
253 479 340
486 481 480
126 58 969
138 174 438
27 255 98
312 364 988
228 409 470
285 221 124
189 298 372
355 223 516
486 391 733
495 392 228
281 58 204
477 234 606
347 315 553
160 200 190
371 199 450
295 401 534
303 62 962
98 372 590
308 451 77
227 281 803
196 297 470
204 38 392
434 96 155
478 73 787
292 296 885
50 221 255
248 375 126
15 477 750
58 367 133
119 34 281
261 15 269
320 345 896
333 40 44
197 295 795
360 59 194
268 197 923
430 262 66
216 206 614
17 441 884
157 135 109
389 73 277
208 317 939
39 92 810
207 161 730
362 128 944
72 471 769
176 330 923
345 228 994
210 280 147
433 350 919
485 194 163
375 314 898
321 395 44
237 318 91
353 103 6
419 347 208
299 104 850
93 285 401
398 39 809
242 110 848
284 331 151
429 219 11
27 23 52
42 175 405
101 247 377
203 156 410
274 186 76
285 330 585
436 428 361
170 489 570
66 499 180
32 382 753
98 307 322
389 311 348
457 315 982
451 166 170
183 39 151
27 215 288
300 321 63
72 23 302
123 409 677
169 165 251
345 129 551
369 314 275
384 260 843
369 74 122
191 328 540
187 469 508
251 433 372
95 364 202
286 399 914
21 108 24
490 269 570
491 334 513
32 55 326
221 220 74
246 483 464
64 321 565
277 101 929
379 110 548
245 244 637
207 72 974
205 79 235
481 374 715
348 147 194
280 240 873
247 328 128
23 211 987
255 497 14
210 476 450
344 144 17
467 136 41
10 11 134
262 379 182
140 249 595
443 64 414
83 328 239
446 251 680
407 172 426
173 335 356
245 414 281
167 145 785
247 498 46
360 220 47
157 173 813
119 335 861
115 185 102
151 455 675
7 271 19
36 459 224
163 104 909
324 220 279
63 16 18
155 293 393
164 188 405
186 107 678
154 197 544
267 465 740
248 455 200
387 345 898
377 387 229
311 34 194
491 477 867
103 315 511
384 420 259
176 453 141
275 183 137
456 74 288
151 271 787
23 166 463
139 145 914
391 84 216
275 224 695
192 257 982
97 272 243
94 463 59
496 353 132
108 463 433
52 457 131
96 474 881
334 269 916
166 16 261
27 431 902
9 429 249
388 411 321
449 58 454
171 360 245
182 465 231
88 85 155
228 199 916
145 366 848
487 458 502
350 169 801
404 12 120
10 127 489
344 106 467
252 233 223
182 301 71
68 455 887
281 61 838
272 177 194
176 303 911
2 294 592
174 269 137
247 156 175
8 171 465
245 457 185
493 498 246
380 477 984
351 19 173
487 273 513
72 295 985
314 348 265
63 261 829
199 308 903
360 90 575
485 81 4
203 0 934
2 343 164
171 76 784
15 263 243
470 369 257
28 265 926
349 268 528
1 180 551
266 201 132
202 276 560
252 291 29
174 116 981
356 325 831
339 271 110
146 380 75
383 100 486
93 88 508
409 165 205
246 498 488
222 433 743
18 48 886
413 380 173
210 190 922
150 93 342
381 420 93
463 419 198
332 5 452
381 368 630
165 318 901
1 50 478
371 62 16
352 140 221
249 238 741
152 196 932
101 374 307
334 339 32
4 251 709
30 400 902
262 227 338
300 446 952
324 101 230
308 396 851
120 257 98
410 75 108
324 140 569
156 206 904
151 434 894
482 57 174
368 362 867
206 53 506
138 36 178
493 429 416
164 433 474
67 72 637
261 408 236
455 436 951
349 362 280
100 473 569
266 448 115
170 418 608
181 254 817
372 331 971
401 408 98
371 477 634
134 498 601
442 70 499
453 8 235
354 411 240
376 28 910
226 431 457
281 398 512
336 302 922
3 496 370
466 272 615
466 119 426
491 436 661
328 447 113
42 75 174
491 267 746
456 118 874
110 1 718
446 133 280
274 227 641
302 168 380
329 302 445
333 327 612
68 418 511
218 294 783
119 468 833
410 88 198
219 67 121
201 26 943
194 258 521
248 273 254
403 482 477
44 170 734
32 122 798
303 67 585
10 71 58
489 262 25
444 324 745
23 486 219
204 314 431
407 14 460
278 238 676
434 136 428
73 230 967
24 425 759
384 343 705
90 20 521
307 72 114
178 179 289
178 51 43
33 44 453
90 445 378
437 223 359
434 30 893
485 94 169
409 179 811
92 197 66
218 336 281
308 255 931
270 439 186
62 355 332
455 238 803
180 344 250
210 117 705
219 99 445
44 259 267
275 456 851
121 184 354
405 484 253
362 25 294
40 377 291
249 137 572
53 22 110
340 456 906
114 388 503
177 34 304
172 355 370
289 454 462
125 336 524
434 394 830
255 363 622
185 443 436
455 161 920
480 338 388
34 425 116
121 475 74
98 125 186
438 354 416
237 476 300
479 85 95
97 123 351
325 278 146
26 221 449
334 459 323
258 362 184
376 46 206
56 189 174
462 344 323
63 293 20
222 249 639
133 385 37
440 43 379
354 180 2
462 278 572
259 493 6
266 34 872
9 38 402
489 195 963
75 427 500
14 12 322
358 291 910
280 210 124
478 29 554
330 312 971
492 321 681
337 182 372
328 190 602
410 291 355
425 405 999
49 498 289
457 125 664
429 100 48
310 447 825
215 193 574
333 92 165
194 206 862
428 7 735
73 267 814
402 355 241
193 450 25
338 271 762
142 416 657
322 435 296
497 188 853
85 57 980
333 482 818
185 8 598
403 230 812
419 498 376
29 16 846
67 113 608
276 306 720
21 107 924
384 216 279
349 221 964
157 266 102
268 236 475
208 232 307
4 53 559
414 242 467
477 69 551
255 180 212
82 221 507
66 36 938
20 21 638
274 272 865
309 96 555
1 348 482
369 341 323
89 71 17
380 465 223
93 17 735
156 418 514
122 378 258
110 199 487
188 473 733
148 479 350
70 451 700
254 380 652
302 19 174
414 486 137
174 435 898
450 194 156
326 179 382
108 272 883
499 137 639
21 37 669
63 258 141
205 317 788
92 331 116
235 140 249
213 382 804
438 163 104
371 192 727
365 377 123
293 341 163
431 330 92
431 369 849
255 240 447
494 162 454
190 128 781
438 150 799
300 341 704
441 203 456
143 358 371
92 209 929
418 436 932
52 168 811
91 14 776
200 38 471
481 463 498
214 352 643
207 272 317
315 265 124
472 487 599
233 354 298
97 14 972
90 319 423
465 356 684
211 184 827
25 106 163
352 414 573
77 160 909
211 471 797
235 124 531
401 200 159
302 282 46
113 329 133
297 433 539
280 176 136
231 355 184
409 289 762
99 426 615
177 83 139
170 211 827
173 491 86
265 174 284
52 190 870
415 252 427
335 250 429
72 381 867
462 325 886
132 135 958
414 263 707
335 32 347
17 186 487
121 201 638
487 179 482
12 468 215
445 98 293
20 116 642
482 0 743
296 12 958
341 36 777
255 64 776
105 128 247
326 488 770
289 245 258
478 334 450
114 406 304
285 279 6
460 189 670
20 250 865
112 249 86
56 495 890
68 387 297
22 259 921
273 265 251
6 438 986
101 294 649
230 150 12
445 215 440
132 169 809
247 85 809
447 131 833
452 425 601
124 264 826
232 354 56
353 136 670
309 207 1
301 156 606
447 34 834
11 141 321
92 77 64
471 3 687
347 420 840
236 311 121
275 75 213
203 447 284
213 425 667
167 155 266
214 422 378
301 362 689
451 469 576
78 246 613
175 311 196
128 351 207
16 367 330
55 411 613
436 382 340
311 183 447
474 440 214
131 422 252
107 429 813
100 3 817
93 41 52
176 53 1
422 295 803
381 380 88
114 126 596
223 241 108
389 88 677
392 106 88
1 285 343
54 461 302
351 79 969
390 186 654
56 360 806
350 338 609
164 370 815
93 115 424
207 279 953
365 406 367
305 152 557
266 28 188
397 184 16
129 140 380
42 162 997
394 201 628
251 454 489
478 52 198
265 185 830
424 281 971
448 27 969
174 446 63
198 349 736
119 274 237
9 19 794
341 210 517
435 350 671
161 23 488
226 440 25
477 349 11
416 184 670
293 156 724
454 380 687
53 315 303
381 167 232
196 394 412
38 84 362
198 154 338
150 106 745
162 139 635
2 42 823
279 214 1
332 303 386
259 222 342
451 4 418
469 163 571
120 164 167
257 90 290
182 107 813
477 354 632
424 84 346
430 214 737
166 267 292
256 248 587
494 250 102
24 256 526
365 219 351
497 157 317
362 383 699
437 91 391
146 94 848
18 169 640
16 26 679
49 367 612
187 476 998
279 201 707
349 417 200
38 193 279
322 312 204
334 59 283
156 369 758
207 467 112
431 172 159
181 450 83
220 142 881
3 484 22
238 428 756
162 265 268
111 366 590
464 390 387
147 353 451
368 128 14
140 298 628
268 102 129
62 315 632
297 320 123
279 348 402
22 172 196
282 224 145
151 40 887
248 193 625
101 48 920
266 202 866
123 396 2
356 207 833
97 28 700
30 340 352
140 101 986
136 231 515
363 290 553
46 164 813
328 296 709
258 9 569
486 416 447
0 31 333
492 229 238
81 494 179
15 99 9
323 193 701
72 355 88
196 392 0
228 50 436
421 332 22
480 307 858
195 172 239
233 335 908
216 434 485
469 288 845
317 353 910
408 20 36
493 228 144
344 179 266
175 160 715
125 385 670
1 491 917
190 206 33
346 291 868
399 215 241
461 292 829
397 90 819
245 175 447
158 289 106
23 246 808
117 365 826
214 202 80
8 373 351
473 279 480
347 419 262
390 190 680
157 80 723
392 385 84
275 61 148
234 372 886
397 415 507
16 1 985
339 365 944
20 284 490
88 166 501
74 283 875
49 238 569
62 499 842
127 441 524
50 456 284
463 453 893
496 359 683
226 483 502
299 144 540
435 197 346
231 400 467
426 388 637
289 79 561
438 49 362
68 53 369
245 439 655
195 190 644
212 144 312
135 361 974
134 21 527
495 121 675
38 92 479
126 467 263
96 497 144
450 312 576
184 33 670
298 361 386
42 16 57
302 389 716
122 459 240
80 397 667
452 463 819
26 340 373
325 133 480
85 8 932
80 88 385
21 4 98
158 259 869
54 42 735
369 197 741
442 467 799
202 495 930
172 245 129
376 297 517
411 157 804
269 105 583
14 252 20
276 282 529
497 377 194
47 438 131
64 353 202
304 470 717
220 159 264
15 189 202
57 466 806
479 242 628
387 107 528
496 354 386
44 354 351
402 331 387
315 351 886
380 417 465
337 125 866
10 319 813
184 24 376
472 375 197
373 254 107
48 75 837
201 251 655
211 82 472
78 239 717
2 287 436
158 93 902
84 69 837
273 190 506
375 462 327
269 259 507
390 104 295
91 462 772
368 483 498
255 448 909
444 346 289
457 10 619
366 57 496
424 466 196
371 152 440
125 281 50
229 213 63
419 279 24
5 301 736
424 421 377
450 202 497
303 477 707
176 9 879
349 435 678
170 166 686
448 224 85
252 2 657
60 144 695
118 120 136
93 388 478
187 196 421
199 477 436
179 132 515
196 422 778
321 465 709
66 173 770
34 412 758
342 232 340
65 102 415
115 320 220
135 446 872
211 328 491
167 407 407
278 104 296
339 14 497
64 243 789
80 211 88
170 71 72
46 292 584
316 249 632
202 198 119
3 0 7
26 461 20
101 388 237
54 36 783
162 249 733
237 60 250
343 3 835
265 130 397
70 58 718
383 437 456
284 328 184
473 469 386
332 266 53
468 6 531
299 137 235
187 235 844
401 492 4
461 447 177
88 44 652
4 345 493
88 324 420
422 35 775
361 443 701
21 494 751
338 71 397
232 300 803
328 415 13
128 167 78
258 331 120
272 477 600
133 146 581
93 483 309
114 109 188
123 280 802
55 256 674
293 231 355
366 22 326
159 162 162
215 492 931
293 459 335
126 208 42
468 173 33
349 188 300
141 6 679
208 438 854
446 445 87
445 322 59
374 271 612
5 333 597
216 309 889
122 470 979
123 416 667
55 343 458
363 475 12
282 67 401
487 55 572
0 249 400
312 392 911
302 268 37
364 139 613
48 214 673
85 315 77
287 225 162
189 88 921
89 483 234
250 251 759
391 311 279
96 168 353
246 227 951
161 43 808
271 91 766
226 312 179
368 274 584
308 299 498
28 271 116
277 296 548
65 244 736
274 272 770
322 167 397
334 366 412
17 338 87
91 486 545
92 154 809
109 384 69
60 135 756
102 438 912
24 248 635
43 85 988
2 78 668
140 112 846
242 9 432
119 497 705
100 337 445
244 134 676
455 458 264
405 249 677
339 176 46
301 53 529
337 429 419
340 140 275
493 235 914
27 88 402
247 21 34
231 361 724
305 229 18
335 419 177
263 200 872
79 282 903
354 403 86
11 122 953
379 37 45
218 182 849
458 319 298
91 352 899
176 180 897
495 55 519
167 311 140
52 448 174
191 256 675
237 465 217
401 467 60
480 457 72
374 398 429
302 280 845
117 143 306
319 131 562
168 477 420
325 440 50
0 412 48
495 499 301
461 474 919
456 9 467
332 421 892
200 10 453
455 286 126
22 71 627
496 345 227
467 63 317
73 334 832
108 255 626
73 310 582
205 23 282
458 19 710
288 31 915
172 440 324
114 380 567
264 342 673
388 399 39
365 263 796
320 81 689
101 376 508
96 86 797
173 388 293
249 323 998
188 487 702
1 332 673
164 26 655
487 270 785
106 16 998
365 147 491
230 369 301
221 134 723
254 497 542
193 313 704
159 298 130
321 159 563
79 208 515
343 211 449
86 402 463
498 380 959
476 281 89
109 118 571
295 394 242
108 456 423
75 325 278
129 496 252
82 25 521
168 47 217
315 451 571
330 449 624
404 453 332
258 222 953
92 419 611
97 410 429
149 169 480
390 121 474
210 199 131
478 337 321
493 484 735
112 492 355
379 308 920
456 180 962
342 175 332
228 471 923
457 264 521
419 429 173
258 97 225
295 291 111
19 179 428
5 461 220
124 204 382
95 36 443
360 385 433
153 404 960
374 453 562
358 467 617
316 221 87
265 370 347
108 52 280
11 108 222
452 253 86
360 487 487
337 330 34
320 276 848
423 200 843
198 219 926
361 66 383
117 176 449
429 298 83
95 231 41
150 407 961
251 156 674
331 415 389
325 329 761
45 230 799
121 165 758
400 494 645
420 46 533
437 49 773
182 225 401
362 149 914
100 160 189
142 148 942
408 256 960
208 304 280
458 256 954
378 272 870
362 351 201
459 232 194
11 47 685
124 374 737
217 90 677
463 44 692
402 186 326
448 141 123
154 274 205
72 49 407
373 180 152
162 256 750
402 143 207
77 424 8
359 63 427
324 187 902
143 46 574
199 91 113
195 499 617
234 461 913
291 177 419
195 218 932
193 68 230
392 13 26
39 127 913
400 281 818
455 193 62
434 405 126
306 97 173
309 250 714
412 375 551
54 361 703
381 338 662
264 320 538
419 107 675
368 4 613
142 435 412
346 173 840
302 230 866
253 468 255
498 455 568
201 388 709
63 449 483
314 35 303
150 248 631
463 43 906
3 240 929
313 282 562
39 323 213
380 160 869
333 282 817
376 485 81
169 265 390
273 201 236
143 276 57
3 427 45
14 350 310
199 371 316
418 301 903
405 162 94
175 393 309
395 180 77
218 426 796
216 297 658
0 343 402
317 117 890
203 492 505
223 377 896
113 31 795
498 246 531
107 135 923
113 192 361
356 166 933
478 37 882
261 197 771
334 255 914
460 162 204
170 392 945
409 273 975
485 362 611
120 24 480
303 383 588
343 120 133
140 387 667
216 226 790
279 88 785
260 210 309
182 459 990
61 115 470
125 322 467
52 382 56
20 64 23
399 214 134
180 430 501
320 243 939
409 394 321
56 407 503
317 354 599
494 214 630
246 7 50
252 24 65
432 316 666
319 447 348
223 360 93
434 340 395
90 308 838
73 65 160
324 205 676
419 265 671
72 206 635
349 402 189
178 338 883
6 346 963
97 370 241
283 184 204
372 396 967
332 349 221
48 4 579
225 447 800
477 153 787
140 335 70
338 285 807
259 139 101
308 363 403
0 137 875
143 56 520
425 31 584
52 336 42
415 255 470
340 163 144
417 361 467
466 336 688
171 237 702
60 396 226
218 202 980
4 463 283
23 483 492
194 422 372
276 109 503
1 338 319
105 405 312
46 181 635
267 401 590
283 414 203
374 222 71
183 289 645
257 104 603
85 264 568
215 146 198
286 94 289
115 338 273
496 352 875
241 101 393
78 413 662
443 400 84
341 84 260
258 457 42
228 80 686
411 336 131
229 31 654
355 129 468
498 409 191
373 385 243
98 138 587
103 95 352
257 215 989
328 370 477
77 111 689
314 469 706
16 356 932
34 2 929
59 52 368
448 339 716
408 20 32
45 271 1
8 450 722
415 359 651
420 374 842
428 310 339
355 202 825
481 453 390
99 281 991
262 115 788
173 289 834
189 388 638
435 78 493
35 72 598
33 433 480
314 450 924
66 37 655
493 246 915
336 463 634
468 117 81
198 320 402
373 190 241
27 339 373
395 495 2
294 453 302
206 446 103
31 369 940
265 216 246
148 106 907
301 160 295
481 224 270
497 386 728
28 495 12
484 311 953
35 350 616
149 92 127
28 85 947
344 394 520
110 485 868
380 36 171
172 343 370
177 492 16
111 118 622
369 402 862
40 208 520
120 282 426
429 66 810
16 23 500
83 108 928
67 74 567
306 124 647
360 415 165
45 468 447
310 355 941
118 313 79
150 366 362
192 77 697
425 318 648
304 46 184
16 170 193
446 56 583
461 479 894
272 317 34
297 52 113
212 239 875
362 113 630
393 312 916
133 95 647
464 396 403
206 145 956
