800 319681
30 80 844
155 595 470
201 355 59
748 254 371
484 652 834
753 778 151
160 399 578
747 324 778
539 300 893
744 342 944
133 761 28
89 764 23
711 729 505
170 435 866
236 438 618
781 127 677
338 297 654
40 531 736
682 606 586
747 789 391
378 154 490
517 200 131
601 27 134
228 182 175
439 204 126
392 14 603
15 444 687
268 688 749
149 583 543
373 732 769
160 454 264
501 189 619
115 419 570
80 129 689
431 702 829
605 179 520
271 11 479
728 584 17
765 43 404
398 713 666
375 441 683
406 172 764
752 630 443
25 332 742
556 211 494
196 745 766
744 786 145
762 455 294
207 387 396
134 261 190
250 225 777
649 583 713
44 377 688
163 589 454
653 425 204
775 175 642
311 300 896
518 480 396
227 17 608
228 55 84
748 9 25
335 411 429
200 85 735
277 545 929
670 419 184
499 172 631
342 736 866
597 304 244
690 461 250
1 408 539
506 770 983
787 282 866
538 71 597
634 579 285
348 401 759
176 144 558
176 607 664
326 168 335
588 523 606
394 147 882
344 153 2
509 455 461
178 495 382
747 624 600
665 670 807
777 787 292
715 688 712
690 387 208
724 379 41
358 707 399
560 357 967
155 566 478
28 169 919
724 708 744
681 302 600
643 539 77
716 264 342
48 420 363
12 72 621
22 794 166
240 487 517
685 725 649
645 615 693
417 410 321
107 689 434
272 686 775
664 754 762
291 170 974
467 83 209
559 420 78
92 524 179
282 89 769
364 216 157
313 677 796
368 799 537
302 672 0
98 362 485
236 277 631
336 376 845
694 68 117
779 109 229
150 96 14
127 313 52
390 772 998
731 240 557
658 171 559
787 692 684
150 508 312
600 790 970
758 79 91
670 548 435
260 350 500
507 268 238
161 431 68
644 256 413
221 790 292
740 773 611
186 257 237
436 169 635
118 477 716
366 292 914
614 118 471
392 581 489
432 69 649
690 270 485
793 424 1
110 759 486
257 13 255
276 485 82
311 671 349
502 406 929
460 799 432
663 501 211
329 148 843
540 11 728
236 346 661
689 41 86
418 531 748
125 274 650
492 394 622
193 317 152
535 743 853
281 416 774
795 469 118
142 522 998
432 643 935
221 640 83
720 304 428
339 612 62
351 626 867
5 431 280
657 665 831
512 175 650
147 449 331
451 757 75
623 327 250
641 197 582
627 422 330
188 339 20
509 454 371
81 367 201
402 291 895
601 337 805
44 567 371
653 411 868
744 202 540
708 372 475
660 687 108
573 534 389
683 292 776
340 23 820
507 413 681
497 170 261
561 282 860
157 122 33
623 282 330
111 518 93
557 787 368
706 212 688
195 520 372
754 365 139
428 13 735
420 12 477
82 279 389
390 764 553
38 721 701
419 209 256
680 508 772
8 697 897
358 636 353
618 43 206
349 393 472
78 754 61
497 25 677
461 654 65
576 76 574
553 448 185
795 770 307
229 485 1
283 767 368
97 503 975
755 219 332
310 179 528
323 203 370
257 492 192
261 218 186
97 412 651
677 533 197
501 141 842
495 521 905
630 717 123
167 656 942
603 234 507
715 260 404
334 599 104
780 414 441
517 57 971
787 91 818
153 373 128
501 396 533
52 479 575
193 557 906
446 185 526
247 103 865
55 150 728
478 398 37
604 100 484
530 136 244
358 61 272
781 195 288
594 408 771
169 321 264
291 3 373
427 323 502
177 165 187
200 794 272
569 471 355
410 313 71
453 40 515
224 116 752
18 244 49
597 523 589
417 32 746
67 585 504
630 372 16
748 383 917
680 490 111
167 792 455
432 508 771
423 785 291
157 785 651
577 294 351
471 389 610
164 179 674
687 431 980
578 772 764
312 515 820
414 424 884
108 312 64
168 556 126
189 517 344
121 80 317
594 689 810
22 636 823
672 173 650
694 716 981
488 759 44
691 335 613
89 492 606
80 165 604
732 373 300
473 406 253
537 467 533
299 15 607
18 582 198
92 73 562
227 528 42
773 539 515
156 172 265
225 0 845
377 700 683
59 294 928
680 621 491
611 635 983
744 379 310
134 331 947
638 425 134
691 11 75
500 722 216
585 768 137
510 20 575
457 212 675
307 599 681
201 753 969
672 321 75
486 192 824
402 651 661
162 392 640
370 259 184
170 677 291
409 610 806
560 500 323
247 777 773
604 283 502
303 67 381
561 4 166
405 477 510
352 90 538
524 41 553
67 423 571
748 316 892
149 211 96
304 139 50
57 406 550
505 686 770
253 547 420
742 361 933
351 227 23
187 568 144
701 286 31
13 125 589
29 340 162
641 363 832
756 130 305
47 749 575
323 631 468
339 11 879
543 782 619
194 231 788
280 56 811
17 552 311
400 361 951
26 723 235
715 57 477
598 307 519
288 791 724
769 158 939
459 20 41
163 626 238
551 656 710
716 366 395
407 326 370
173 746 420
622 432 241
177 348 894
30 261 905
424 459 347
237 31 371
308 583 650
227 143 205
431 789 526
86 386 181
449 240 872
128 728 450
442 522 602
13 24 31
373 583 779
43 98 130
204 386 700
118 255 542
317 547 449
403 643 370
577 154 20
574 152 342
770 190 194
641 23 747
694 19 946
430 134 696
466 782 76
42 283 714
266 514 278
612 340 701
385 175 829
392 238 975
51 368 85
88 585 399
538 173 935
677 632 592
469 669 310
309 98 178
149 524 853
14 723 450
117 487 944
247 776 661
758 393 951
380 711 258
467 210 68
533 728 134
597 201 716
798 254 792
578 261 49
188 287 181
557 253 218
68 20 489
420 249 656
507 525 893
658 620 621
347 774 618
219 781 558
521 152 458
652 512 309
190 759 926
47 385 87
694 7 56
668 447 970
367 613 534
354 474 812
330 639 731
221 674 63
767 396 23
194 41 17
280 641 730
95 132 132
759 507 308
272 111 540
437 262 541
631 114 447
48 157 535
69 95 286
662 80 580
361 90 937
275 347 85
788 133 31
661 388 974
427 623 501
21 365 230
368 119 959
603 139 540
209 797 645
220 459 135
5 654 638
34 460 289
73 424 43
652 753 154
265 169 102
150 404 679
483 67 36
207 269 353
228 297 543
238 221 223
695 730 542
765 139 747
209 440 639
457 441 420
221 30 451
121 425 50
470 233 945
16 102 223
781 67 197
315 217 883
707 245 910
119 784 7
454 633 755
42 121 810
601 508 475
543 634 174
446 237 786
690 123 304
511 711 241
243 778 711
76 457 527
548 98 733
228 362 499
182 106 602
409 384 482
735 306 720
226 572 92
487 472 159
584 297 487
602 485 842
741 596 565
592 636 84
772 30 847
785 149 491
743 757 666
609 138 510
308 4 854
18 386 384
586 440 590
521 290 303
716 662 964
700 575 502
776 545 829
685 173 124
329 146 693
306 609 653
727 475 227
94 602 109
411 379 822
19 452 484
328 321 920
312 584 545
683 563 325
383 682 980
300 630 413
762 0 789
5 574 921
314 498 908
458 776 111
497 426 986
315 284 301
460 423 631
111 88 273
279 746 306
365 705 622
364 470 0
465 539 170
292 477 124
73 50 672
468 237 43
375 609 584
637 133 899
692 582 556
30 43 123
346 295 964
624 567 224
436 314 301
174 599 985
461 339 486
124 210 784
753 271 719
194 69 844
790 446 350
711 770 120
571 314 862
297 605 913
637 76 9
237 216 517
78 457 531
214 9 839
702 247 630
541 25 538
595 21 760
209 262 399
121 465 585
586 310 327
706 186 466
785 507 789
603 136 952
600 513 620
5 618 510
724 582 898
152 116 829
747 32 644
78 650 56
323 85 467
630 479 972
34 343 723
694 224 965
305 590 975
548 363 930
591 119 917
100 534 248
483 304 157
321 245 783
552 603 544
380 273 21
174 398 941
24 416 637
568 748 80
702 597 125
505 265 51
502 467 68
429 143 114
669 483 33
126 570 254
38 448 696
238 272 312
717 89 657
584 728 40
287 231 793
603 397 697
115 219 31
105 299 237
642 185 742
198 445 953
204 638 260
1 493 864
581 204 251
192 256 703
625 498 715
710 522 710
414 733 111
141 107 190
654 725 289
318 56 834
323 179 899
153 1 591
55 761 276
449 131 981
656 637 507
694 195 680
680 41 192
230 336 380
658 99 786
183 390 681
163 162 332
296 488 239
393 706 364
567 320 656
126 159 788
532 515 882
721 2 826
161 546 840
519 408 642
402 609 989
454 136 358
561 607 627
327 73 42
750 668 674
753 463 122
501 37 5
73 593 280
153 187 5
192 72 919
583 677 111
191 735 688
114 234 570
510 467 160
22 120 205
209 15 508
170 277 972
370 724 240
718 211 370
282 166 103
140 276 223
787 434 877
211 240 222
741 571 480
112 223 544
672 490 6
438 278 863
403 321 106
444 302 146
681 452 540
154 485 549
125 67 72
98 25 560
159 439 379
375 376 171
290 171 347
303 762 807
395 795 84
47 331 377
118 54 387
324 601 840
738 669 106
194 185 338
208 424 496
86 335 135
629 352 686
249 27 712
475 788 756
260 374 441
510 421 966
410 273 681
668 288 345
614 339 860
743 560 441
264 55 271
108 330 711
477 106 705
16 263 653
30 290 62
469 437 668
469 465 699
502 39 980
363 0 180
133 552 699
599 694 348
353 174 976
708 265 269
798 58 290
788 449 655
304 278 675
335 491 700
156 343 348
336 717 540
531 46 751
288 363 280
91 258 113
655 146 883
518 150 873
209 241 971
449 773 805
6 583 130
158 742 594
498 42 253
150 240 392
596 770 579
434 539 894
417 109 451
345 416 566
745 262 585
568 647 72
618 634 372
585 368 359
379 296 478
333 387 411
387 508 616
143 465 30
438 476 237
431 411 19
147 684 224
350 296 366
488 329 564
587 585 528
87 184 103
356 112 301
629 193 418
562 181 892
226 285 307
524 610 528
222 231 608
759 526 925
204 466 739
129 397 598
47 101 550
795 572 784
773 500 585
425 703 878
508 417 205
263 124 9
441 230 561
703 376 94
589 397 558
290 140 404
287 106 308
524 311 290
6 67 573
341 586 7
573 663 565
270 594 176
247 216 399
276 743 947
348 119 620
524 0 640
677 518 772
331 111 891
308 82 157
66 214 34
279 480 843
525 607 118
151 716 420
577 109 795
658 624 219
157 504 996
109 730 926
501 214 307
729 588 563
726 348 65
411 190 878
668 561 138
402 514 946
401 446 816
736 612 864
144 67 583
519 233 148
626 687 670
110 167 625
338 192 264
692 381 444
372 584 4
690 407 168
513 650 304
704 573 576
243 696 665
771 406 736
797 457 190
675 178 102
763 470 258
736 510 59
504 642 5
641 595 665
611 23 810
351 150 377
47 461 741
461 599 156
788 483 22
431 257 961
127 95 191
87 90 724
325 305 120
80 214 803
53 112 821
435 76 892
360 732 969
793 662 179
611 552 613
613 0 91
158 296 997
530 503 781
383 408 366
669 562 879
58 394 656
308 375 776
319 281 703
347 135 486
592 510 452
697 772 37
539 730 93
255 32 961
328 425 22
279 533 987
696 456 934
208 514 387
53 261 643
248 152 668
360 591 948
790 121 395
38 4 955
697 334 841
503 537 73
247 277 51
18 99 844
261 119 305
523 0 701
312 14 471
620 533 590
125 601 960
509 1 563
291 82 905
790 265 669
8 657 607
116 419 241
644 417 374
239 779 443
715 461 337
39 35 835
693 794 33
757 617 900
89 697 54
425 100 690
248 59 201
220 283 415
114 604 857
232 713 52
162 351 925
729 790 817
211 590 596
338 222 564
231 482 947
424 315 732
632 270 783
263 448 391
603 408 805
641 109 776
593 227 504
374 290 379
789 603 955
584 695 534
242 562 365
35 338 539
690 249 102
674 305 679
14 560 351
585 293 346
37 603 429
606 127 625
391 576 890
528 194 195
146 747 732
785 685 740
761 153 86
250 470 179
341 30 490
257 786 683
114 696 668
297 253 549
281 767 238
631 337 356
29 719 569
236 214 947
390 483 593
35 112 556
203 300 345
318 742 959
65 510 847
0 247 306
267 796 953
335 255 271
617 376 723
783 13 891
786 237 596
573 631 746
463 465 843
464 37 655
211 393 427
665 237 30
185 497 620
624 648 62
747 16 215
690 283 814
658 717 701
212 400 241
751 68 260
100 588 272
79 660 370
422 189 449
578 762 604
112 595 180
562 707 242
792 284 606
375 768 556
343 427 231
328 366 719
200 258 859
123 371 368
513 173 775
256 255 546
747 717 885
464 155 863
364 319 834
317 259 292
401 492 774
14 495 681
465 540 959
551 562 135
738 755 347
8 219 21
12 786 632
322 232 570
357 334 271
227 255 355
103 184 625
129 316 333
225 560 698
798 582 479
380 292 390
462 536 614
771 209 471
186 338 997
256 756 304
712 562 95
222 401 946
771 331 129
142 768 403
390 189 942
198 456 546
212 757 44
405 42 973
551 117 391
719 54 739
304 599 103
745 665 105
435 303 541
31 440 235
73 202 858
778 471 579
776 591 312
698 524 995
594 354 583
337 17 651
700 378 675
245 511 783
77 683 200
718 256 486
163 408 718
467 339 812
108 97 327
197 427 390
268 601 225
595 367 773
660 612 807
107 23 724
592 66 875
302 86 848
343 330 276
618 565 634
275 769 833
3 338 366
133 99 141
200 711 715
660 626 287
672 437 845
311 69 784
493 321 896
661 423 312
215 763 745
575 756 161
513 29 807
347 470 978
754 336 93
763 260 887
24 40 503
589 417 469
404 126 903
58 246 35
386 655 493
166 619 396
538 456 289
732 369 803
676 471 988
260 475 359
524 733 919
60 317 522
489 771 484
32 711 691
666 387 976
746 320 256
277 80 999
29 495 608
129 750 657
576 373 640
92 350 622
463 162 491
541 797 568
476 412 722
499 109 478
664 494 740
220 149 415
247 473 987
84 394 810
4 700 36
749 547 156
649 323 860
363 204 605
666 80 903
603 783 103
454 717 619
569 352 65
80 595 236
472 288 261
4 50 140
611 456 173
229 188 514
475 630 415
674 33 205
92 648 213
293 129 324
685 757 687
5 371 369
636 613 904
458 466 531
789 467 530
490 364 167
20 752 325
120 105 552
342 272 267
657 260 354
617 317 935
250 134 624
13 468 784
594 687 842
532 295 199
681 652 165
123 779 57
512 30 446
610 506 725
673 742 757
346 788 238
414 778 241
451 10 66
339 24 788
389 585 223
218 275 314
128 256 546
557 666 21
344 604 887
399 691 365
392 545 542
150 674 875
223 221 283
159 533 89
102 475 557
10 194 103
128 138 880
448 441 110
54 432 69
159 68 655
555 228 704
250 101 193
342 721 544
596 118 142
352 9 825
734 708 360
437 538 941
497 471 342
703 429 729
109 759 782
241 220 109
325 330 649
460 124 735
798 110 488
434 734 248
213 241 572
44 254 209
443 334 881
91 178 590
80 719 701
613 539 462
1 650 708
126 511 763
730 224 322
82 327 381
605 366 696
774 602 608
455 3 978
310 583 262
789 760 502
195 229 18
571 322 390
124 93 948
339 699 403
497 726 573
480 790 757
789 551 923
167 304 54
336 702 282
519 724 186
668 184 615
157 299 452
495 588 725
622 229 870
684 356 236
611 209 668
554 182 80
582 600 333
190 522 193
537 424 306
156 431 705
521 509 842
457 390 160
97 507 756
787 20 85
122 716 147
365 628 169
730 413 325
529 158 484
375 513 680
466 777 234
479 82 742
645 672 89
286 387 142
441 186 407
630 715 213
697 122 461
462 330 515
224 514 558
734 411 323
227 24 928
633 437 406
251 665 22
573 591 142
23 324 373
72 608 407
330 32 67
230 614 129
612 596 548
396 226 539
113 799 767
53 52 441
509 363 284
132 363 937
454 363 474
100 398 438
785 147 165
327 512 610
709 240 8
80 784 953
753 143 988
419 469 391
70 441 85
658 320 911
666 712 348
663 687 292
636 171 553
95 689 33
624 628 398
215 11 582
59 266 216
253 308 517
462 684 665
754 10 296
578 797 742
198 129 74
582 280 956
232 263 948
14 581 283
344 358 164
731 370 299
371 70 19
432 560 908
686 779 616
460 661 395
491 232 481
795 267 614
580 629 885
329 205 351
30 640 449
289 184 806
529 401 231
282 80 658
608 560 656
451 519 769
579 62 276
674 140 717
101 139 361
569 520 605
157 626 35
745 708 456
284 416 684
683 252 159
62 126 910
798 773 865
53 25 545
238 512 42
607 126 476
319 451 719
338 284 142
707 267 262
517 100 207
655 316 425
561 362 251
436 703 50
271 613 895
409 35 740
290 708 14
91 196 166
258 397 639
71 636 465
649 168 278
5 663 245
272 188 433
207 89 501
283 799 4
189 269 904
704 222 838
45 307 835
331 741 455
662 492 64
450 515 319
477 770 773
333 394 726
271 153 970
783 704 223
61 300 176
336 314 928
756 322 270
87 426 329
314 681 45
120 18 857
406 478 7
618 416 929
533 436 48
471 477 236
73 121 294
378 358 250
521 505 212
281 322 792
408 221 208
746 599 542
117 760 598
600 18 792
281 671 114
398 670 439
678 380 460
405 258 581
382 318 780
289 32 146
573 766 330
396 599 902
453 179 876
679 507 899
696 743 873
645 40 588
548 55 327
97 402 942
775 608 91
342 650 819
624 264 946
670 500 113
208 120 277
455 547 760
654 716 177
643 176 802
360 370 213
52 665 827
39 505 283
587 242 147
190 146 854
682 518 836
794 163 120
453 481 866
146 140 30
381 498 993
652 643 445
704 764 293
418 655 66
703 43 906
735 360 857
427 658 84
136 566 695
712 594 565
553 105 212
451 246 471
295 574 601
779 672 169
106 94 871
327 387 982
517 416 307
385 212 970
437 39 536
654 226 646
86 546 441
485 374 203
321 759 12
280 796 75
259 304 37
389 691 287
586 389 435
1 164 782
457 654 428
593 406 690
526 583 997
608 57 411
239 691 600
438 290 435
497 396 23
271 144 588
601 387 321
641 636 260
284 395 568
764 174 51
174 527 81
711 67 998
299 146 49
446 720 835
393 517 180
606 228 214
485 631 581
759 236 901
512 218 949
533 758 703
518 640 54
383 397 91
176 59 874
244 137 14
88 42 766
591 137 256
303 601 70
399 630 810
563 547 31
221 244 456
449 42 405
679 71 658
613 600 105
525 787 180
431 691 789
448 188 434
426 189 462
331 644 515
210 390 532
792 480 832
129 272 105
415 164 608
723 226 323
62 4 258
492 354 764
663 722 298
500 245 716
677 187 96
649 661 475
677 794 204
229 535 942
101 674 813
241 728 757
412 759 850
251 100 752
108 257 384
21 464 744
433 327 253
61 536 152
172 441 304
458 582 292
526 18 978
554 266 168
779 413 697
749 244 822
692 471 498
145 373 794
529 786 120
352 359 4
243 12 443
709 618 392
265 133 219
307 148 247
326 653 382
604 132 562
714 750 456
70 780 947
603 252 869
502 733 367
123 185 836
767 404 536
3 234 700
200 424 497
637 445 951
208 34 425
542 556 780
499 196 903
274 789 933
542 611 632
799 625 102
243 493 903
481 64 886
287 105 198
338 412 209
210 499 346
516 706 232
19 155 674
335 178 777
109 560 718
585 172 898
465 581 307
438 225 719
62 390 226
739 75 465
751 446 996
728 508 78
660 41 771
689 724 123
499 388 415
628 742 498
188 58 635
350 376 735
474 536 475
774 496 455
672 443 320
343 359 788
519 98 281
316 285 790
494 287 360
70 255 447
166 367 767
461 525 435
643 345 268
135 227 367
693 365 333
709 628 766
538 171 826
266 144 431
339 344 141
704 467 734
159 581 371
8 777 473
706 481 543
759 156 191
33 120 604
340 721 829
166 743 56
783 219 630
600 665 466
664 406 422
423 410 958
495 412 164
769 663 302
601 523 324
636 723 769
235 3 519
216 357 601
532 453 638
49 15 313
381 465 514
220 464 212
347 542 650
582 155 849
742 41 910
289 539 357
436 538 814
297 442 380
621 273 14
503 709 387
332 585 662
703 388 704
116 632 42
131 273 105
260 33 773
47 652 181
321 341 478
378 55 18
738 280 464
574 90 551
643 615 716
485 192 143
558 537 347
743 385 414
797 622 600
468 56 87
477 344 385
478 264 853
628 545 689
353 47 240
503 682 420
585 267 440
344 98 586
746 514 449
482 254 399
473 129 401
265 195 629
298 175 207
66 508 68
641 336 814
222 433 219
95 775 172
583 614 30
546 796 50
738 131 808
693 494 293
658 528 177
98 31 691
301 55 733
161 494 227
93 297 140
182 636 657
87 246 750
424 309 133
579 477 864
2 333 611
231 289 255
